User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
602,Becky Ross,othomas@example.net,othomas,16-Sep-67,Male,North Tiffany,7-Apr-24,7-Apr-25,Annual,Mastercard,Manual,Regular,Clothing,Romance,Smart TV,High,3.3,4
618,Andrew Hawkins,ericgonzales@example.org,ericgonzales,31-May-98,Male,Amandabury,16-Feb-24,15-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Romance,Smart TV,Medium,3.6,0
652,Antonio Baldwin,molly29@example.com,molly29,31-Mar-54,Male,Port Brendafort,15-Mar-24,15-Mar-25,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,4.2,2
658,Mrs. Penny Frost,belladam@example.net,belladam,7-Feb-40,Female,East Timothyside,4-Jan-24,3-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.7,5
664,Pamela Briggs,tonyjenkins@example.com,tonyjenkins,8-May-46,Male,East Gregoryshire,14-Feb-24,13-Feb-25,Monthly,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,5,1
668,Nicole West,ryanadkins@example.com,ryanadkins,23-Aug-93,Male,North Kyletown,1-Mar-24,1-Mar-25,Monthly,Mastercard,Manual,Regular,Clothing,Drama,Smart TV,Low,4.6,5
688,Mark Griffin,adrian56@example.net,adrian56,12-May-00,Male,Cruzton,31-Mar-24,31-Mar-25,Annual,Amex,Auto-renew,Regular,Clothing,Action,Smart TV,Low,3.7,4
765,Hannah Rivera,victoriacook@example.net,victoriacook,9-Oct-34,Male,Lake Stephanie,14-Feb-24,13-Feb-25,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Low,4.4,10
779,Paul Chan,kathleen19@example.org,kathleen19,20-Nov-01,Female,Mcconnellland,26-Mar-24,26-Mar-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Romance,Smart TV,Medium,3.9,9
793,Monique Morris,christinapratt@example.com,christinapratt,13-Jul-65,Female,Jamesfort,11-Apr-24,11-Apr-25,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3.8,3
900,Tracy Davis,rachel46@example.org,rachel46,13-May-82,Female,East Jessica,5-Mar-24,5-Mar-25,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Smart TV,Medium,3.1,1
954,Alison Davies,isaacramos@example.net,isaacramos,12-Feb-62,Female,East Jeffrey,11-Feb-24,10-Feb-25,Monthly,Amex,Manual,Regular,Clothing,Action,Smart TV,Low,3.8,7
1006,Holly Odom,matthewburke@example.com,matthewburke,13-May-53,Female,Robinsonview,22-Jan-24,21-Jan-25,Annual,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,3.8,9
1029,Eric Hernandez,richarddickson@example.com,richarddickson,4-Feb-75,Male,New Robert,8-Apr-24,8-Apr-25,Annual,Visa,Auto-renew,Regular,Clothing,Comedy,Smart TV,Low,3.6,4
1068,Malik Soto,rebecca57@example.org,rebecca57,2-Feb-40,Female,Wardhaven,4-Feb-24,3-Feb-25,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Smart TV,Medium,4.5,7
1072,Donald Flowers,stacey20@example.com,stacey20,22-Apr-94,Male,West Markmouth,4-Feb-24,3-Feb-25,Monthly,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,4.1,4
1103,Nicole Mitchell,wbaker@example.net,wbaker,14-Oct-45,Male,Port John,16-Feb-24,15-Feb-25,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Smart TV,Medium,4,0
1134,Brooke Moore,rickyrobinson@example.com,rickyrobinson,15-Mar-77,Female,North Hannahton,2-Mar-24,2-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Comedy,Smart TV,Low,3.6,2
1137,Kathleen Lloyd,ryanbarron@example.org,ryanbarron,27-Apr-88,Female,Port Erichaven,25-Feb-24,24-Feb-25,Annual,Amex,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.1,8
1197,Patrick Perez,bpatterson@example.net,bpatterson,16-Apr-88,Male,Dawnchester,15-Jan-24,14-Jan-25,Monthly,Amex,Manual,Regular,Clothing,Documentary,Smart TV,Medium,4.9,6
1230,Erik Gonzales,riosamber@example.org,riosamber,30-Mar-76,Male,Shortfurt,11-Feb-24,10-Feb-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Romance,Smart TV,Low,4.3,8
1252,Maria Miller,dennis03@example.com,dennis03,17-Aug-47,Male,New Jacobfurt,27-Mar-24,27-Mar-25,Annual,Amex,Manual,Regular,Clothing,Romance,Smart TV,High,3.6,9
1270,Billy Wallace,pattersonandrea@example.org,pattersonandrea,16-Sep-46,Female,West Timothyborough,18-Jan-24,17-Jan-25,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,4.3,5
1315,Douglas Frank,joshua34@example.net,joshua34,31-Jan-78,Male,Port Christianview,9-Jan-24,8-Jan-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,High,3.7,9
1334,Phillip Wilson,sanchezlinda@example.com,sanchezlinda,3-Sep-80,Male,Hartmouth,2-Mar-24,2-Mar-25,Monthly,Visa,Manual,Regular,Clothing,Romance,Smart TV,High,4.1,4
1393,Brandon Henderson,barry62@example.com,barry62,14-May-42,Male,Lisaburgh,3-Jan-24,2-Jan-25,Monthly,Amex,Auto-renew,Regular,Clothing,Drama,Smart TV,Medium,4.4,9
1394,Robert Knight,melissasimpson@example.net,melissasimpson,16-Oct-34,Male,Chadberg,8-Mar-24,8-Mar-25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Low,3.3,2
1487,Cindy Wilson,susan15@example.org,susan15,7-Apr-95,Male,East William,1-Apr-24,1-Apr-25,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Medium,3.7,6
1499,Sarah Castro,jeffrey86@example.net,jeffrey86,21-Mar-36,Female,East Jacquelinehaven,12-Apr-24,12-Apr-25,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,4.5,0
1532,Adam Lopez,stevenallen@example.net,stevenallen,14-Apr-73,Male,Ryanfurt,14-Jan-24,13-Jan-25,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,High,3.5,0
1536,Annette Velez,wallschase@example.net,wallschase,28-Nov-01,Female,Pearsonfurt,12-Apr-24,12-Apr-25,Annual,Visa,Manual,Regular,Clothing,Horror,Smart TV,Low,3.9,10
1542,Latasha Cochran,waynebrown@example.net,waynebrown,15-Oct-57,Male,Angelafurt,17-Jan-24,16-Jan-25,Monthly,Amex,Manual,Regular,Clothing,Romance,Smart TV,Medium,3.1,4
1543,Katherine Perez,mtaylor@example.com,mtaylor,16-Jul-48,Female,Amandashire,2-Feb-24,1-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Drama,Smart TV,High,3.3,0
1544,Tony Chung,taylormark@example.net,taylormark,22-Aug-01,Male,Lake Alicia,5-Jan-24,4-Jan-25,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Smart TV,Low,3.8,0
1561,Cynthia Carrillo,vgarcia@example.com,vgarcia,19-Feb-60,Female,Laurieshire,6-Feb-24,5-Feb-25,Annual,Visa,Manual,Regular,Clothing,Drama,Smart TV,Medium,3.5,3
1573,Mark Jones,hensonjustin@example.org,hensonjustin,28-May-47,Female,Lake Lisa,24-Jan-24,23-Jan-25,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Smart TV,Low,3.2,10
1643,Jessica Lawson,stevenhenderson@example.org,stevenhenderson,17-Feb-97,Male,North Cristianberg,19-Feb-24,18-Feb-25,Annual,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,High,3.5,2
1662,Todd Morrison,dconway@example.org,dconway,16-Oct-71,Male,New Chelsea,23-Mar-24,23-Mar-25,Monthly,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,3,8
1669,Kayla Coffey,apowell@example.com,apowell,16-Jul-04,Female,South Melissa,30-Mar-24,30-Mar-25,Annual,Visa,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,3.4,10
1678,Daniel Murray,ericksonjacob@example.org,ericksonjacob,11-Feb-73,Female,Mitchellborough,7-Apr-24,7-Apr-25,Monthly,Mastercard,Manual,Regular,Clothing,Comedy,Smart TV,High,3.1,3
1729,Bryce Garcia,fdaniel@example.org,fdaniel,9-Dec-36,Male,Sullivanburgh,8-Apr-24,8-Apr-25,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,High,3.3,9
1732,Robert Johnson,sara05@example.net,sara05,7-Apr-44,Male,Prattchester,13-Feb-24,12-Feb-25,Annual,Visa,Manual,Regular,Clothing,Comedy,Smart TV,High,4.5,4
1816,Valerie Schneider,timothysingleton@example.net,timothysingleton,9-Mar-37,Male,Knightborough,3-Mar-24,3-Mar-25,Annual,Amex,Manual,Regular,Clothing,Romance,Smart TV,Low,4.4,2
1847,Anthony Roberts,hsanchez@example.net,hsanchez,10-Sep-70,Female,New Nathanfurt,12-Apr-24,12-Apr-25,Annual,Visa,Auto-renew,Regular,Clothing,Documentary,Smart TV,Low,3.7,1
1903,Benjamin Jones,davisdominique@example.com,davisdominique,1-Aug-85,Male,Port Kelly,10-Jan-24,9-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Drama,Smart TV,High,4.7,9
1918,Tracy Mitchell,larry72@example.net,larry72,30-Apr-49,Male,New Suzanneburgh,28-Jan-24,27-Jan-25,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Low,3.1,3
1928,Heather Jones,ryan53@example.com,ryan53,19-Mar-39,Male,Port James,23-Mar-24,23-Mar-25,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.3,2
1931,Cassandra Rosario,jordangarner@example.net,jordangarner,18-Jan-06,Male,Lake Christophermouth,16-Feb-24,15-Feb-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,High,3.8,4
1968,Gail Smith,nfleming@example.org,nfleming,6-Feb-52,Male,Mistyburgh,21-Jan-24,20-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Smart TV,Low,4.2,8
2006,Mia Woodard,kristingonzalez@example.org,kristingonzalez,11-Jan-01,Female,Josemouth,6-Mar-24,6-Mar-25,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.9,2
2030,William Frank,turnermary@example.org,turnermary,13-Jul-45,Male,Johnchester,10-Feb-24,9-Feb-25,Annual,Amex,Manual,Regular,Clothing,Action,Smart TV,Medium,4.1,0
2051,Sean Smith,laura61@example.net,laura61,27-Jun-98,Male,Hartmanberg,27-Jan-24,26-Jan-25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Medium,4.1,0
2079,Nicholas Marks,zachary39@example.org,zachary39,27-May-99,Male,North Anna,4-Jan-24,3-Jan-25,Annual,Visa,Manual,Regular,Clothing,Comedy,Smart TV,Low,3.6,9
2105,John Morrow,cindyrogers@example.net,cindyrogers,1-Jul-77,Female,Port Robertmouth,18-Jan-24,17-Jan-25,Annual,Visa,Manual,Regular,Clothing,Romance,Smart TV,Medium,4.8,9
2106,Katherine Henderson,hernandeztravis@example.com,hernandeztravis,8-Oct-81,Female,Lake Debraberg,23-Mar-24,23-Mar-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Smart TV,Medium,3.5,0
2124,John Cooke,xpearson@example.com,xpearson,13-Dec-86,Male,New Jenniferborough,3-Mar-24,3-Mar-25,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.1,6
2130,Lisa Gay,olivercolton@example.net,olivercolton,12-May-56,Male,North Michelle,1-Feb-24,31-Jan-25,Monthly,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3,4
2164,Vanessa Harris,kathygarrison@example.com,kathygarrison,26-Jan-56,Female,New Carolberg,31-Jan-24,30-Jan-25,Annual,Amex,Manual,Regular,Clothing,Romance,Smart TV,High,4.3,5
2174,Jerry Romero,christinareese@example.net,christinareese,19-Jul-67,Female,New Jenniferberg,20-Feb-24,19-Feb-25,Monthly,Mastercard,Manual,Regular,Clothing,Comedy,Smart TV,Medium,4.6,10
2183,Heather Williams,seannorris@example.net,seannorris,12-May-83,Female,Lake Jacqueline,8-Mar-24,8-Mar-25,Monthly,Visa,Manual,Regular,Clothing,Action,Smart TV,Low,4.1,1
2230,Allison Shaw,jacob94@example.org,jacob94,20-Aug-69,Male,East Stephenstad,6-Apr-24,6-Apr-25,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Smart TV,High,4.8,0
2276,Shawna Boyd,nancy69@example.org,nancy69,30-Apr-51,Female,North Michaela,15-Jan-24,14-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Low,4.2,3
2289,Debbie Burton,andreachurch@example.net,andreachurch,13-Jan-98,Female,Jamestown,6-Mar-24,6-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,4,2
2317,Brenda Waller,timothy72@example.org,timothy72,3-Feb-70,Female,West Kenneth,15-Jan-24,14-Jan-25,Annual,Visa,Auto-renew,Regular,Clothing,Action,Smart TV,Low,4.2,7
2367,Wendy Cole,zwilson@example.net,zwilson,8-Oct-90,Female,Kristaburgh,19-Mar-24,19-Mar-25,Monthly,Amex,Manual,Regular,Clothing,Action,Smart TV,High,4.9,0
2409,Juan Alexander,elizabethwilkerson@example.com,elizabethwilkerson,4-Dec-64,Male,Lake Danielview,6-Feb-24,5-Feb-25,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,High,4,8
2414,Kimberly Cantu,christopher51@example.net,christopher51,16-Jun-67,Female,East Danielle,5-Feb-24,4-Feb-25,Annual,Visa,Manual,Regular,Clothing,Action,Smart TV,Low,3.5,6
2447,Jennifer Franco,cindy32@example.org,cindy32,4-Sep-59,Female,Derekberg,23-Feb-24,22-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3.4,6
2451,Monica Cook,colemichelle@example.net,colemichelle,29-Mar-81,Female,Schwartzbury,28-Feb-24,27-Feb-25,Annual,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,4.1,0
2460,Alison Young,lisa22@example.org,lisa22,5-Jun-85,Female,Lewisville,24-Feb-24,23-Feb-25,Monthly,Visa,Manual,Regular,Clothing,Romance,Smart TV,Low,4.8,3
2477,Aaron Goodman,michaelanderson@example.org,michaelanderson,4-Mar-61,Male,Port Sarahview,18-Feb-24,17-Feb-25,Monthly,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,4,5
2487,Margaret Conner,simpsoncharlotte@example.com,simpsoncharlotte,5-Jul-82,Female,Johnview,1-Mar-24,1-Mar-25,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3.1,8
49,Melissa Wells,luis09@example.net,luis09,27-Jul-50,Female,South Kylestad,9-Mar-24,9-Mar-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,Low,3.1,8
68,Sonya Obrien,larry78@example.org,larry78,17-Feb-46,Female,Jessicaborough,19-Mar-24,19-Mar-25,Annual,Visa,Manual,Frequent,Electronics,Sci-Fi,Smart TV,Low,3.4,0
89,Gilbert Brown,ashleytate@example.net,ashleytate,24-Mar-84,Male,Amyborough,27-Feb-24,26-Feb-25,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4,2
137,Mark Snyder,deanwiley@example.org,deanwiley,8-Mar-54,Male,Brianview,11-Apr-24,11-Apr-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Low,3.5,4
147,Kathleen Carter,alexreese@example.org,alexreese,13-Aug-92,Male,South Triciaburgh,10-Feb-24,9-Feb-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,4
191,Keith Townsend,danielclark@example.net,danielclark,20-Dec-93,Male,Lake Kelseychester,21-Mar-24,21-Mar-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,5,5
225,Ariel Patterson,oneillhannah@example.com,oneillhannah,5-Jul-94,Male,New Richardstad,24-Mar-24,24-Mar-25,Annual,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,8
243,Crystal Bennett,christianhawkins@example.net,christianhawkins,9-Oct-99,Female,Franklinview,30-Mar-24,30-Mar-25,Annual,Visa,Manual,Occasional,Electronics,Drama,Smart TV,Low,4.1,2
245,Richard Smith,hollypeterson@example.com,hollypeterson,4-Mar-65,Female,Cheryltown,9-Mar-24,9-Mar-25,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.6,7
271,Juan Gomez,zbishop@example.com,zbishop,29-Nov-01,Female,Port Robinport,12-Mar-24,12-Mar-25,Annual,Amex,Manual,Regular,Electronics,Drama,Smart TV,Low,3.5,1
277,Debra Burton,johnsonnicholas@example.org,johnsonnicholas,15-Jun-57,Male,Port Meganshire,15-Jan-24,14-Jan-25,Annual,Mastercard,Manual,Regular,Electronics,Documentary,Smart TV,Low,4.2,10
297,Brian Boyle,tiffanychambers@example.org,tiffanychambers,8-Mar-51,Female,Davisfort,2-Mar-24,2-Mar-25,Monthly,Visa,Manual,Regular,Electronics,Action,Smart TV,Low,4.8,0
358,William Stephens,langmary@example.net,langmary,21-Mar-55,Female,Scottton,28-Mar-24,28-Mar-25,Monthly,Amex,Manual,Regular,Electronics,Romance,Smart TV,Low,3.8,1
376,Thomas Castro,wilkinsonrachel@example.com,wilkinsonrachel,28-Nov-66,Female,Markfort,1-Feb-24,31-Jan-25,Annual,Amex,Auto-renew,Regular,Electronics,Comedy,Smart TV,Low,4.8,10
396,Jason Schmidt,ryanwalsh@example.com,ryanwalsh,26-Apr-44,Male,Jeffreyport,27-Mar-24,27-Mar-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smart TV,Low,3.2,0
421,Brian Campos,aliciamckinney@example.com,aliciamckinney,26-Dec-98,Female,Wallsfurt,4-Apr-24,4-Apr-25,Annual,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Low,3.9,1
482,Wanda Kim,christopher16@example.org,christopher16,1-May-43,Female,Lake Michaelmouth,15-Feb-24,14-Feb-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Smart TV,Low,4.8,5
534,Olivia Patton,nbrady@example.net,nbrady,14-Oct-85,Male,Jeffersonfurt,25-Jan-24,24-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.9,5
558,Ms. Sarah Scott,afoley@example.com,afoley,30-May-97,Male,Paceshire,26-Jan-24,25-Jan-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.7,6
584,Jesse Singleton,christina68@example.org,christina68,18-Jan-79,Male,Julieside,4-Feb-24,3-Feb-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Low,4,4
605,Heather Bowen,jason42@example.net,jason42,25-Apr-66,Female,Delgadoside,13-Jan-24,12-Jan-25,Annual,Mastercard,Manual,Occasional,Electronics,Horror,Smart TV,Low,4.7,6
609,Travis Flores,rogersluke@example.org,rogersluke,11-Sep-40,Male,New Kathymouth,4-Feb-24,3-Feb-25,Monthly,Mastercard,Manual,Occasional,Electronics,Comedy,Smart TV,Low,4.5,1
647,Scott Cook,briangreen@example.com,briangreen,2-Nov-94,Female,Ethanburgh,18-Mar-24,18-Mar-25,Annual,Amex,Manual,Occasional,Electronics,Horror,Smart TV,Low,4,6
679,Robert Roberson,tylerhammond@example.net,tylerhammond,18-Oct-61,Female,South Moniqueburgh,15-Feb-24,14-Feb-25,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Low,3.4,4
720,Felicia Ortega,oliviabrown@example.com,oliviabrown,21-Jun-72,Female,Danaland,28-Jan-24,27-Jan-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,Low,5,5
783,Jeffrey Greer,yparsons@example.net,yparsons,11-Mar-02,Male,Port Shane,22-Jan-24,21-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,3.8,10
937,Robert Murphy,ibailey@example.org,ibailey,23-Jul-93,Male,Harmonmouth,21-Feb-24,20-Feb-25,Annual,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Low,4.3,2
944,Robert Zuniga,angela64@example.com,angela64,21-Feb-37,Female,Simsland,21-Jan-24,20-Jan-25,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smart TV,Low,3.3,9
966,Daniel Miller,chavezbrooke@example.com,chavezbrooke,27-Oct-80,Female,Sabrinahaven,28-Mar-24,28-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,Smart TV,Low,4.8,4
1014,Daniel Goodman,paynejill@example.com,paynejill,20-May-37,Male,New Robert,29-Mar-24,29-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Low,4,10
1058,Miguel Dean,adam73@example.com,adam73,16-Oct-41,Female,East Jesse,23-Feb-24,22-Feb-25,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,Low,4.1,2
1098,Judy Smith,pclayton@example.net,pclayton,1-Aug-58,Male,New Jennifer,3-Jan-24,2-Jan-25,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smart TV,Low,3.8,0
1130,Ashley Mendoza,carolyn16@example.net,carolyn16,12-Oct-37,Female,West Thomas,1-Jan-24,31-Dec-24,Monthly,Visa,Manual,Regular,Electronics,Romance,Smart TV,Low,4.9,7
1136,Carlos Myers,christinamiller@example.org,christinamiller,18-Sep-52,Female,Taylorburgh,11-Apr-24,11-Apr-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Smart TV,Low,3.5,1
1179,Sandy Garcia,nsoto@example.org,nsoto,13-Dec-88,Female,East Danielstad,8-Jan-24,7-Jan-25,Annual,Amex,Manual,Regular,Electronics,Action,Smart TV,Low,4.9,5
1188,Alexander Pearson,heather26@example.net,heather26,16-May-49,Male,Manuelview,13-Jan-24,12-Jan-25,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smart TV,Low,3.9,7
1193,Laura Vega,zwilliams@example.net,zwilliams,12-Mar-82,Female,Samuelstad,24-Jan-24,23-Jan-25,Annual,Amex,Manual,Frequent,Electronics,Action,Smart TV,Low,3.8,6
1229,Lisa Walker,reneecox@example.com,reneecox,9-Aug-93,Male,Lake Jordan,7-Feb-24,6-Feb-25,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Low,3.4,4
1258,James Hubbard,erica62@example.org,erica62,20-May-97,Female,South Hannah,24-Jan-24,23-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,3.6,2
1302,Ashley Moody,daniel24@example.net,daniel24,25-Jan-67,Female,Sherihaven,7-Apr-24,7-Apr-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Action,Smart TV,Low,4.4,5
1330,Katherine Mckenzie,rreed@example.net,rreed,30-Dec-37,Male,South Kellyville,8-Mar-24,8-Mar-25,Annual,Amex,Manual,Regular,Electronics,Action,Smart TV,Low,4.4,2
1385,Lisa Wilcox,darleneevans@example.org,darleneevans,29-Jul-36,Female,Elliottfort,6-Jan-24,5-Jan-25,Annual,Amex,Manual,Regular,Electronics,Romance,Smart TV,Low,3.7,4
1496,Amber Anderson,sandovaljasmin@example.net,sandovaljasmin,12-Jul-05,Female,Olsonburgh,20-Feb-24,19-Feb-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.4,3
1504,Jeffrey Reynolds,usmith@example.com,usmith,9-Jun-40,Male,Jacksonton,27-Feb-24,26-Feb-25,Annual,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,4
1517,Paul Schmidt,robert54@example.com,robert54,24-Jun-69,Female,Rebeccatown,5-Jan-24,4-Jan-25,Monthly,Amex,Manual,Regular,Electronics,Action,Smart TV,Low,4.7,8
1526,Casey Jones,james75@example.org,james75,27-Jul-67,Male,South Tonyland,4-Apr-24,4-Apr-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,Low,3.1,2
1574,Jacqueline Ferguson,psullivan@example.net,psullivan,11-Jun-52,Female,Morrisonmouth,23-Mar-24,23-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Action,Smart TV,Low,4.7,7
1582,David Anderson,ortizamy@example.com,ortizamy,25-Sep-70,Male,New Robinview,4-Feb-24,3-Feb-25,Monthly,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,Low,4.8,4
1591,Eric Anderson,bcarson@example.com,bcarson,4-Sep-82,Male,Jeffreyfurt,16-Feb-24,15-Feb-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.8,10
1609,Brian Weaver,lisariley@example.com,lisariley,15-Dec-67,Male,New Stacyton,8-Jan-24,7-Jan-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.9,7
1646,Anita Williams,blakejohn@example.org,blakejohn,7-Dec-59,Male,North Sydney,21-Feb-24,20-Feb-25,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.3,8
1647,Daniel Johnson,ahenderson@example.org,ahenderson,27-Feb-80,Female,Timothyside,8-Jan-24,7-Jan-25,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,Low,3.2,0
1655,Charles Key,taylor46@example.net,taylor46,16-Feb-68,Male,Patelville,7-Jan-24,6-Jan-25,Monthly,Visa,Manual,Regular,Electronics,Comedy,Smart TV,Low,3.1,4
1758,Justin Henry,thomas39@example.com,thomas39,22-May-42,Male,South Paigefurt,16-Jan-24,15-Jan-25,Monthly,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Low,4.9,4
1760,Daniel Bradley,kathyjones@example.com,kathyjones,7-Nov-87,Female,North Johnchester,14-Apr-24,14-Apr-25,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Smart TV,Low,3.7,3
1765,Curtis Osborn,panderson@example.com,panderson,12-Oct-92,Male,New Joshuatown,28-Jan-24,27-Jan-25,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Low,4.6,7
1812,Sarah Mcdowell,clarkmorgan@example.org,clarkmorgan,5-Sep-47,Female,Lake Amanda,10-Mar-24,10-Mar-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,3.1,10
1836,James Davis,jessicafernandez@example.org,jessicafernandez,26-Jun-40,Male,Benitezburgh,21-Feb-24,20-Feb-25,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Smart TV,Low,5,8
1862,Jacqueline Wright,millersteven@example.net,millersteven,11-Apr-97,Male,Kennedyfurt,3-Apr-24,3-Apr-25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,Low,4.3,10
1870,Heather Gonzalez,michael80@example.org,michael80,26-Feb-86,Female,Port David,31-Jan-24,30-Jan-25,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.9,7
1906,Virginia Little,hlong@example.org,hlong,24-Jan-89,Male,North Biancamouth,12-Feb-24,11-Feb-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.9,8
